,0
UBXN10,2
RPS6KA6,2
CCDC185,2
TGM2,2
ZNF808,2
RBM46,2
NPEPL1,2
RIMKLA,2
SCGN,2
TMEFF2,2
IGF2BP1,2
ADAMTS19,2
POMC,2
DSG2,2
MST1R,2
FAM89A,2
CXCL3,2
MSLNL,2
THEG,2
KCNQ3,2
SLC2A10,2
CADPS2,2
HTRA3,2
ADCYAP1R1,2
LURAP1,2
GSPT2,2
SLC6A20,2
BARX2,2
TGFBI,2
PKP3,2
SEMA5B,2
NRG1,2
NRXN3,2
LMCD1,2
SFRP5,2
PON1,2
SEPT4,2
ECH1,2
HHIPL1,2
PLEKHG4,2
NRSN1,2
FAM107A,2
ICA1,2
STMN1,2
ALDH1A3,2
CIDEB,2
TELO2,2
ZNF268,2
NSD1,2
KCNB1,2
ERAS,2
TDRD9,2
DCLK1,2
RIMS4,2
ACVRL1,2
MYCBPAP,2
SPON2,2
ATP6V1C2,2
RADIL,2
MYO3A,1
DTX1,1
NCBP2L,1
KIAA1755,1
DCP1B,1
ZNF571,1
PLXNA3,1
KLHL14,1
AK1,1
UPK3A,1
SEL1L3,1
FHL2,1
CHST10,1
NUDT11,1
NLRP14,1
SYCE1,1
CHIT1,1
TMEM106A,1
COL15A1,1
APCDD1L,1
VASN,1
FLT4,1
IZUMO2,1
LHFPL3,1
TFE3,1
GCA,1
GYG2,1
ACSF3,1
GFRA2,1
CHL1,1
LMNA,1
DOCK3,1
GLTSCR1,1
PHOX2B,1
FAIM2,1
AK5,1
CRIP1,1
NINL,1
ENKD1,1
ANKRD34B,1
NR1H2,1
SFXN3,1
SEZ6,1
SLC24A4,1
MEIOB,1
TJP1,1
ESRP2,1
ZNF611,1
CACNA2D1,1
MMP14,1
FAM20C,1
ADRA2B,1
WDR86,1
RPGRIP1,1
MERTK,1
SLC16A11,1
ACRBP,1
TMEM178B,1
IKZF1,1
TRH,1
HOXA13,1
CPAMD8,1
UTY,1
GSTO2,1
FBRSL1,1
PLCL2,1
AKAP5,1
GSX1,1
TDRD1,1
EGFR,1
SEMA5A,1
SLC17A7,1
CDK10,1
ADAP1,1
USHBP1,1
PCGF3,1
PODNL1,1
PRKG2,1
MYADM,1
PYGO1,1
ZNF419,1
ST8SIA4,1
ATOH1,1
KCTD8,1
TSPY8,1
FAM149A,1
PCLO,1
TRPC4,1
ASIC2,1
NTSR1,1
CLSTN1,1
IRX3,1
HRH1,1
HIST1H3C,1
INTS1,1
TLDC1,1
TRIML2,1
KCNK10,1
PTGER2,1
RP4-583P15.14,1
SLC46A3,1
TCF24,1
BAHCC1,1
RELN,1
GABRB1,1
C3orf14,1
PLXNB3,1
LIME1,1
BVES,1
ETS2,1
NDUFA4L2,1
CHDH,1
GAREML,1
GABRD,1
MBTPS2,1
ZNF81,1
EMILIN1,1
PPP2R2B,1
SPOP,1
THBD,1
STAC,1
PIK3AP1,1
PLK5,1
RP11-215A19.2,1
LDHAL6A,1
IVD,1
MIXL1,1
TRIM59,1
APOB,1
SHROOM2,1
RYR1,1
B3GNT7,1
GSTM1,1
CYB5A,1
ARMCX4,1
ACADS,1
GP6,1
TLX2,1
WNT11,1
SSTR5,1
EPHA6,1
PRRG3,1
PRCD,1
ARPP21,1
TEKT3,1
MAP1LC3A,1
DSC3,1
CYP4X1,1
PTPRD,1
SNX31,1
PCP4L1,1
SSC5D,1
FAM221A,1
PPM1F,1
PAX8,1
RASSF1,1
GNAS,1
GNA11,1
LRRD1,1
NEUROD2,1
PPM1N,1
HS3ST6,1
ARHGEF4,1
TEKT2,1
GLIS1,1
HELT,1
ECHDC3,1
FKBP6,1
GRAMD4,1
SRSF12,1
MPV17L,1
UBE2A,1
LAD1,1
TUB,1
NBEA,1
ERBB4,1
SNCA,1
ESPNL,1
PLD5,1
MNS1,1
CCDC68,1
ADAR,1
PRKG1,1
HEATR4,1
SLC7A10,1
FAM228A,1
CXCR4,1
PNCK,1
SHROOM4,1
MFSD12,1
PLCB2,1
ABCC3,1
POU4F3,1
SLIT1,1
C2CD4B,1
GNAT1,1
REM1,1
ZNF655,1
LRRC73,1
PRDM8,1
BAI1,1
CDH23,1
MRGPRE,1
