,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
756,LOC105369957,LOC105378132,DNMT3B,KIF3C,NT5DC4,ZNF707,COL27A1,LAPTM4B,ADAMTS2,CDC27,SLC16A1,XRN2,FREM1,METTL24,LOC105375247,SKIL,FAM3B,HEATR6,SLC38A7,AQP7,LOC105370756,ADA,LOC107984079,ITIH5,LOC101928152,CKAP5,MMP10,ALDH1L1,MUC15,PITX1,ANGPTL5,PITX1,ADH1C,MROH8,LOC107984079,LRP12,RUNX1-IT1,FGD6,NRIP3,SKA2,GSDME,COX7C,DELE1,LOC107986780,HAP1,LOC107986022,CDC25C,ACTN1,GPR176,THSD4-AS2,SLC38A7,NFKBIE,CENPN,XPNPEP2,LOC102723638,MB21D2,CEP135,LOC107984512,FGF14-IT1,GPIHBP1,KIF18B,SGO2,MAD2L2,TTTY14,PLEKHG2,ARHGAP6,DMGDH,ZFP2,OBP2A,ADH1C,FAM49B,COL3A1,CTNNA2,LOC105373098,FADD,SGIP1,SCIN,COL6A3,ACAT1,LINC01697,ABLIM1,USP53,TGS1,CDH22,CACNB4,ITGAV,USP54,ACVR2A,ARHGAP11B,DELE1,PSMB2,ADIPOQ,RPS13,HOPX,CYSRT1,HOMER3,ATP5F1A,SLC19A1,ANLN,PTGFRN
757,CIDEA,ASAP1,PRICKLE4,LOC105374009,LOC107984512,DEPDC1B,LOC105374314,LOC105378132,LIPG,TREM1,NEK2,ADGRB3,XPNPEP2,ADH1C,LOC105371082,LOC101928140,APBA2,TK1,TBPL1,DHRS2,IL1RN,MICB,ZSCAN18,ITGAV,LOC107985665,ANKS1B,LOC102724949,CENPK,SLC25A23,PRADC1,TROAP,USP54,LOC107986022,ZNF132,MB21D2,LOC107985962,LINC01232,PRSS27,LOC107986127,KIF20A,AMZ1,HIF1A,GATM,SLC25A21,MAP2K6,CREG2,ULK3,MCM4,OAT,SCIN,FAM221A,ALDH2,LOC105377928,TUBB,SLC16A6,CENPE,BCKDHB,ZNF662,GPD1,KLF7,NCOA1,MTMR10,ZNF367,ABL2,DHRS2,FN1,LIN9,KLHDC1,SLC37A1,LOC105377199,RAB3B,MAD2L2,ISG15,CYP2J2,FAM49B,C1orf116,TIMP4,RIPK2,GALNT12,SLC6A1,MMS22L,SUMO1P3,CD300LF,LOC101927366,LINC02538,CCDC178,ASAH1,ASB8,CKAP2,LOC105374264,LOC107984831,ADAMTS2,NUF2,RAB31,E2F1,COL13A1,IKZF2,EIF3L,EPB41L4A-AS2,TIMELESS
758,ZFP69B,DOPEY2,LINC00417,LOC107986780,LOC105374995,IL12A-AS1,OCIAD2,ARHGAP11B,NRM,ANGPTL5,ADAM17,ERF,HEBP2,MTERF4,TTYH3,KIF20A,FIG4,ACVR2A,NBAT1,PART1,ANK2,CCR8,SGIP1,GLS,SLC2A1,PLOD3,ACTL6A,PATL1,MAOB,LINC02154,ALDH1L1-AS2,LOC107985253,NEDD1,C12orf75,LINC00443,LOC105373270,TNC,USP18,RPS25,SH3GLB2,MTERF4,LOC105379448,TOP2A,LOC105371401,LOC105373813,TREM1,PDHB,LOC101927865,LINC01416,SH3GLB2,SRPK2,FANCA,ACPP,EPOP,LINC01583,SYNGR1,DEPTOR,TPCN1,FOXP3,LOC729291,LOC105371119,SORBS1,KIF20A,FMNL3,MCM7,PPAT,FANCI,ATP5PO,ACSM5,GALNT12,VAT1,ORC1,LINC01296,BTD,RECQL,ALG3,LOC107986780,EIF4EBP3,MAML3,LOC107986020,CRYBG3,PARP12,GINS1,SNTG2,PPL,LOC107985909,SLC37A1,ZNF707,APOBEC3B,LOC107986127,LINC01633,LINC00460,POLQ,LRRTM1,LINC02086,TIMELESS,LOC112268430,EPB41L4A-AS2,CRBN,CENPE
759,LOC105376126,LRP12,LOC105370178,TRIO,LOC107986195,PITX1,DEPDC1B,TOP1MT,RPLP0P2,LOC105374054,ART4,RGS11,KLF15,SLC16A6,UBE2T,IL24,XPNPEP2,TYMS,ZNF662,C5orf66-AS1,PFDN5,RGN,FAP,HSD17B6,GSDME,NUSAP1,KIF3C,PTGFRN,COBL,TK1,EMCN,APOBEC3B,IL34,LOC105369957,RNASEH2A,ITGAV,ACPP,RAB5B,PIMREG,SLC11A1,MCM6,SNAI2,PLA2G12A,LOC107986970,DNA2,LINC01697,ADAMTS14,LOC105376126,TK1,RBM5,PBX1,CXCL13,GALNT12,HSD17B6,LOC105378030,FHAD1,USP18,PCCA,CA9,AMY1B,RBM5,MMP10,ARHGAP6,CA9,EFHD1,RUNX1-IT1,CRHBP,ZAN,HDAC11,BRCA1,SORBS1,LOC105373557,LOC102723624,LOC105377928,LIFR,IGSF10,FANCB,DLGAP5,DOCK9,RBM20,MYH9,TMEM220,CDK4,NRXN1,DELE1,WDFY3-AS2,ALDH1L1,EMCN,SKA1,SCG5,SLC25A23,CHADL,DDX39A,XPNPEP2,CDK6,ACVR2A,TCEA3,ZNF114,ZSCAN18,PITX1
760,NEXMIF,APOD,KIF3C,ADAMTS19,CAPN5,CLCN3,TMEM80,GBP6,CENPW,ATP2C1,RUNX1-IT1,BSPRY,DIAPH3,LOC105375242,BMP4,ALDH2,LOC107984425,LOC100505795,GPR176,LOC101060400,LINC00710,USP54,LRRK2,CDC25C,ATP5F1A,LOC101926915,SCHLAP1,LOC101927366,LOC105370756,FGF14-AS2,SLC6A4,TIMP4,RPS13,LINC00844,ADAM17,PLEKHG2,LINC02100,NCOA1,MCM5,DIAPH3,EPSTI1,LOC101929752,MTMR10,LOC102723654,SCEL,LINC00908,LOC105375652,AURKB,UBE2T,LOC105378951,C17orf47,LINC00460,TYMS,NCBP2,PLOD3,LOC105373098,TCEA3,LOC105370756,PCDH17,TRIOBP,CYP3A5,TEDC2,BLOC1S1,LOC105374314,SCIN,COL27A1,ACP5,LOC105369301,LRFN4,LINC02154,SH2D5,RBSN,FXYD1,ADAM33,IL34,TYMS,ECHS1,CELSR3,LOC105371082,ADGRB3,GABRR2,KNSTRN,COL4A6,LINC00844,BICD1,FHAD1,UBE2T,FCGR3A,WDFY3-AS2,TNFRSF9,DDX11-AS1,RPA3,RETSAT,RBM20,SLC38A7,COL1A1,RETSAT,ACADL,LOC112268430,BBS2
761,CYP2J2,TIMELESS,PDE1A,BLOC1S1,CA5B,CEP97,ADA,VAT1,LOC105370178,STC2,KIF3C,LOC102723338,TMEFF2,LAMP3,PPL,KLHDC7B,P3H4,NCBP2,SLC25A23,TEDC2,SHISA3,LINC01697,LHX2,LSM12,USP54,TIMP4,LOC107985665,SLC16A6,COL10A1,LOC112268099,LOC107986780,LOC105379031,ITGA6,LSM12,CA9,FAM13C,SCEL,TK1,PDE2A,ZGRF1,MAPRE1,RHCG,ANK2,PLIN4,ANKRD35,RPL34,LOC105371856,LINC01583,MPZ,PAX9,PCDH17,ASAP3,LOC105372130,PCBD2,BAZ2B,VAT1,HSD17B6,LOC105379031,DUXAP8,EEF1B2,LOC107986970,CD34,LAMP3,LOC102724949,HDAC11,CAPN5,MSL3P1,SGIP1,LOC107984425,CASC9,TTTY14,TRMT9B,IGSF10,ANLN,LOC105374026,SYNGR1,PRKAR2A,LGI4,HOXB7,C17orf53,CXCL5,LOC100128770,DPCR1,NRM,ACPP,RPL29,LOC105369463,FAAP24,PKNOX1,SNAI2,DIAPH3,LOC105375247,ADCY6,DDX39A,CASC9,LOC105379448,LOC105374054,SLC20A1,LINC00908,SLC16A6
762,E2F1,MMP10,LOC105369554,THSD4,LOC107986015,SERPINE1,LOC105375825,PCOTH,SAR1B,SLC6A12,FAM89A,ORC6,CRYBG3,ANKRD35,IL4I1,STC2,GINS1,BRCA2,DMXL1,LOC107984128,LAMA3,ATAD5,RIN2,PDHB,UCN2,HASPIN,ZNF707,LINC00844,FADS1,OLR1,PTGFRN,LINC00417,GPRC5B,EIF2D,DOCK9,PTN,ACOX3,TBC1D31,SPRY4,MOV10L1,SUMF1,PRC1,LGI4,ANKS1B,PGR,EEF1AKMT4,LOC105375825,C17orf47,LOC107986113,ACVR1,LOC105372130,SYTL1,ODF2,TONSL,ABCA6,SLC37A1,LINC00330,SPATA6,TGM3,CASC9,PEG3,FAM13C,FGF14-IT1,CEBPB-AS1,C17orf53,CYP2C19,SMARCA2,CSF2,KIF20A,LOC105375242,NUP107,CLDN11,LOC105374314,CDCA8,MYO9B,LOC105371767,GINS1,KIF18B,SLC16A7,JAM2,CCT5,SPNS1,ATP2C1,HENMT1,RHCG,SNAI2,CDC20,APBA2,ZCWPW2,LOC105377548,CAPN5,NRM,SMS,APBA2,DDX39A,SKIL,LSM12,RFWD3,RAB31,MATN3
763,SKA2,DUXAP10,NR1H4,DDAH2,ZNF626,SLC19A1,THSD4-AS2,PITX1,LOC105377896,TCEAL6,MSN,CENPE,LINC01050,FANCB,COL2A1,PRO1804,RASL12,BLOC1S1,XAF1,WDFY3-AS2,CCNB2,RECK,BICDL2,LOC105375825,LOC107986195,NUF2,KRT222,TCEA3,SLC18B1,KLHDC7B,DELE1,LOC107986494,LONRF1,RFX8,FCER1A,LOC105375730,RAD54L,LOC105369526,SCEL,LOC102723338,BBS2,MYH9,MTERF4,HOPX,TDRD3,LOC107984832,PPL,OAT,TMEM35A,SALL4,ZNF132,LINC01943,KIF3C,ARHGAP10,ZNF662,PRKAR2A,HOPX,LOC107986015,LOC102723638,LINC00551,ANKRD20A21P,COBL,LOC105379448,CLDN14,ALKBH7,LOC105374054,RPS6KA6,ANKS1B,LOC107985962,ANKRD35,HMGCLL1,IL1RN,MCM4,CGAS,EEF1G,CDCA3,YWHAH,JAM2,NRXN1,MTAP,C6,SLC6A1,LAMA3,LAMB3,AGRN,MMP27,JAM2,DPT,IFI30,RAET1K,PMEPA1,MROH8,LOC105378153,SERPINE1,BBS2,TRAM2,SLC35C1,LINC01416,TRIP10,EFCC1
764,SCG5,SPRED3,SH2D5,CKS2,MINPP1,EDN3,DERL1,QSOX2,LOC105371082,NR1H4,NRM,LOC107987100,MAPRE1,FXYD1,FHAD1,STK39,MEOX2,LOC107987100,CRYL1,LOC101927283,ASAH1,GALNT16,ADAM10,ECHS1,RELT,LOC105370593,TTK,ADCY6,DDX39A,SPRR3,CD34,TMEM184B,WDFY3-AS2,SLC2A6,NRIP3,IBSP,LIFR,RPS25,MROH8,TMEM184B,PLOD1,UTP4,RPLP0P2,ACTL6A,LTC4S,ZNF114,SLC38A3,LOC105376382,ABLIM1,COL13A1,BLOC1S1,PTPRK,SLC25A23,FGF14-IT1,AASS,LIN9,LAMB3,KIFC1,LOC101927366,DPF1,FGD6,LOC105371119,LTBP4,E2F3,C6,EFHD1,FTLP10,MACF1,LINC00551,TK1,KLF7,MRGBP,PUS1,CRYM,ACP5,ADAM17,LGI4,PAX9,MMS22L,FAM71C,VAT1,EN1,ATP5PO,EFHD1,C17orf53,MROH8,PRKAR2A,RPLP0P2,CENPK,LOC101928140,PITX1,FAP,DBF4,FAAP24,EPOP,ACP5,GFRA1,FAP,ZNF582-AS1,TSPYL1
765,GPRASP1,PLOD1,LOC107984425,CYP2C18,DPF1,LIFR,LOC105377290,RPS6KA6,LCLAT1,GALNT12,LOC107984831,ASAP3,GPRASP1,COL4A6,FASTKD3,HIF1A,SPP1,HDAC11,PPL,N4BP3,CALCOCO2,VMP1,TRPV6,COX7C,LIMS1,SULF1,FGF14-IT1,IGSF10,NR2F2-AS1,SLC16A7,MPZ,CCT5,ITM2A,BID,RBM47,ZAN,FZD6,SERPINE1,SETMAR,BICDL2,TCEA3,ITIH5,LOC105375730,LOC112268153,TPBG,ART4,LOC105379031,GALNT16,LINC02538,CCNB2,WDR53,CGAS,ITGA6,PSMD2,KLF7,LOC105376081,LOC107986022,SCEL,TGS1,MAPK3,LOC105376808,TCP11L2,MAOB,LOC112268430,LINC00908,TRIP10,SPRED3,WDFY3-AS2,CA5B,HSD17B6,RELT,LOC105371401,TNC,NKILA,GPD1,ASAP1,MTERF4,TAF6,BICDL2,PTGFRN,C15orf59,PLOD1,SLC25A21,ELF4,MPZ,PADI1,ZNF707,LOC107986022,RELN,SKIL,FAM49B,ORC1,FAM3B,LPIN1,FUT3,KLHDC1,KHDC1,NUCB2,SCRN1,LOC105374735
766,SENP5,LHX5,LOC107986195,PFDN5,PTPRK,MROH8,ZNF132,CEP135,COL4A6,DPF1,SLC19A1,ADCYAP1R1,SLC16A6,WTAPP1,PLOD3,ATAD5,CHP1,IGF2BP2-AS1,CYP11A1,MMP3,COL27A1,TMSB10,ELF4,MOV10L1,IQGAP3,DLEU7-AS1,XPNPEP2,GNA14,RAP1B,APBA2,CDK1,HOMER3,PCDH17,LOC729291,LOC105375821,LOC105378132,RBM5,ARSF,DPF1,SLC16A7,ZIM2,LOC105372131,CLDN11,SHE,PCK1,RHEBL1,ADGRE2,XAF1,SNX31,CDC27,APOD,KIF18B,EIF4EBP3,STAT1,TPCN1,PRICKLE4,RAB31,LOC105371856,CREG2,ITGA6,ZNF707,CTNNA2,ZNF114,LOC107984079,HNRNPU,LOC107984079,HIST1H2BO,ZNF662,SCG5,LOC107984428,EEF1AKMT4,ANGPTL5,LYVE1,DEPTOR,CDC25C,LOC107984079,SLC2A6,EFHD1,LOC107986547,SYTL1,RAB5B,ADA,COL13A1,GNA14,PATL1,MAGI3,MTERF4,CCDC86,LOC107984428,MAP2K6,RPL34,PGR,LINC01615,NKILA,NRXN1,IFI6,PNMA1,CYBRD1,LOC101929752,DOPEY2
767,MAD2L2,SNX31,SSTR1,KLHDC7B,TRIP10,BUB1B,TNFAIP6,HAAO,SLC16A7,GDF10,FXYD1,C11orf54,CORO1C,BLOC1S1,C12orf75,LOC101927354,LRRTM1,RAD54L,LOC101928819,LOC107986020,PLOD3,SLC2A6,EFHD1,CA5B,AFAP1L2,ORC6,LOC105377928,PART1,LOC105375730,CADM2,MKRN2OS,ADGRD1,LPIN1,BMS1P22,MIR99AHG,GABARAP,COBL,DUXAP10,LAMB3,LINC01416,LHX5,CIDEA,MET,CXCL8,DMXL1,SDS,MKRN2OS,RASL12,MYO9B,LOC105374862,SNAI2,ADGRD1,TNFRSF12A,COL1A1,RIPK2,PLA2G12A,ISG15,RIPK2,IQGAP3,PDPN,LOC105370178,CHADL,LOC107984831,MB21D2,ALOX12P2,ECHS1,LOC107986970,CDCA3,LSM12,RPL29,CCDC86,COL27A1,LINC01050,TANC2,LOC105370756,LOC107986031,CCT5,EEF1G,LOC105376808,PCBD2,TONSL,BIRC5,APOC1,ADGRB3,METTL24,KLF7,NT5C2,LOC107984128,SLC25A17,LOC105375247,HOXC6,MFHAS1,KIF3C,LIFR,COL13A1,RGN,CCT5,TPBG,TK1,COBL
768,TCP11L2,MMP27,ORC1,FHL5,ORC6,LNX1,SLC25A32,BAZ2B,ACSM5,ZNF662,STK3,RDH16,ADAMTS7,LOC105379050,TUBB,RECQL,C17orf47,LINC00460,OASL,SH3GLB2,XRCC2,LOC105379050,RBM20,BEND6,SLC6A1,STIP1,PFDN5,MMP10,MMP10,TLE2,LINC01271,FANCA,FANCA,DSCAML1,BLOC1S1,PKNOX1,USO1,TTBK1,NDUFS7,KIF3C,ZNF707,ACSM5,RPL15,IGF2BP2-AS1,COL7A1,GINS1,SCEL,STIP1,C17orf47,STIP1,PLEKHG2,NEDD1,DOPEY2,LINC01296,ACOX3,LOC441239,BMS1P22,HMGCLL1,XRN2,ADAM17,CKAP2,EPOP,F8,AMZ1,BAZ2B,LOC105373270,CDK1,SLC25A17,IL4I1,LOC107987100,AES,CDCA3,RAD54L,FGF14-AS2,SYTL4,LOC105371082,KRT17,MAB21L1,LOC101926956,SERPINB6,COBL,HOXC6,LOC112268430,MET,EIF2D,SLC2A6,STAT2,TCP11L2,EIF2D,LOC101060400,PART1,COL4A1,MCM5,ALDH6A1,FANCB,ZCWPW2,KLF15,NCAPD2,MAPRE1,CAVIN2
769,LOC105377911,CNPPD1,ASB8,FHAD1,LYPD1,TCEA3,HOPX,HPGD,ALDH1A2,SDS,MIR99AHG,LOC105375652,TPCN1,MCM4,LOC102724672,KANK1,DHX36,C12orf75,BMP4,ZNF367,YWHAH,SNAPC1,CLDN11,ADGRE2,LOC101929895,CDH22,LOC105374187,FANCA,ANKRD35,SLC6A1,ZNF132,LINC00443,EIF2D,DPY19L1,HENMT1,FBN2,HMGCLL1,FAM180B,NKD2,SYTL4,RAET1K,PDE1A,GGT6,DOCK9,NRADDP,LOC105374735,NUCB2,USP18,ATOH8,LOC105375652,LINC01315,SPAG5,LOC105370997,HOMER3,LINC01633,STIP1,UBE2S,FLNA,ULK3,SBSPON,EFCC1,PAEP,SLC16A7,RELT,PLOD2,LINC01615,IQCJ-SCHIP1,STIP1,E2F3,LINC01232,PHLDB2,BDH2,CENPO,KNL1,RIPK2,PART1,CDH3,TNFRSF9,ASB8,C4orf46,LOC105379252,AASS,SLC19A1,ALKBH7,NRXN1,NPY5R,PLOD1,P3H4,LOC105374314,LOC105374166,SYNGR1,LHX2,LINC00460,LOC112267857,DNMT3B,CRISP3,RFX8,ULK3,CHST11,STIP1
770,LRRC8D,TTTY14,TXNDC12,EVA1A,KLHDC7B,RHCG,LOC105371767,HMGCLL1,TEX11,RPLP0P2,CDK1,VMP1,LOC105370178,SCRN1,SNED1,CLDN11,LOC105375816,MAP2K6,LOC105377581,GSDME,GABRR2,DNMT3B,HPGD,HCG22,POLQ,PRC1,GPR176,LOC102723638,UBE2S,OCIAD2,LOC105372131,ADAM17,ZNF114,LOC107986020,BICD1,RPS23,NCBP2,ADIPOQ,GABRR2,SGIP1,LNX1,GALNT12,RPA3,CYP2J2,CXCL8,CSF2,RASL12,LOC101927283,DPT,ABCD3,ADGRB3,CXCL8,FLNA,SULF1,RAD54L,GPRC5B,STAT1,MAP2K6,HASPIN,GINS1,LOC729291,THYN1,DEPTOR,NUDCD1,LOC105378030,CENPK,GGT6,PPAT,SPRED3,NKILA,SNAI2,SLC2A1,LOC102724542,TRPM3,EN1,LINC01050,MET,DMGDH,LTBP4,KIFC1,ATP5MG,ATF5,LOC107984128,LOC105378132,RGS11,LOC105370178,ARPC1B,AGRN,TPCN1,SYTL1,ITGB4,LINC00551,ACP5,TRPV6,ODF2,CPXM1,PHYHD1,CENPE,XRCC2,MAOB
771,RPS25,LOC112268430,COL7A1,TEDC2,SGO2,LRP8,DNA2,LOC101060400,BAZ2B,USP18,TCP11L2,CNPPD1,LINC01415,SPRR3,CCDC85A,LIN9,RETSAT,AFAP1L2,NCAPD2,PARP12,RIPK2,ASB8,TRIOBP,RETSAT,LINC02538,PI15,NUP62,EPOP,FAM49B,LOC105377524,IBSP,LINC02156,MIR4713HG,FADS1,LOC105378798,DLGAP5,FAM3B,DOCK9,ASAH1,ACADM,LINC00908,RAG1,TCP11L2,TMEM184B,DELE1,FKBP14,SKIL,GPIHBP1,POC1A,RAD54L,FAM3B,UBE2T,GPM6A,NEDD1,LINC02156,CDC25C,PCDH17,KALRN,CTPS1,FAM71C,IFI16,NR2F2-AS1,LOC105371501,CCM2,KNSTRN,UTP4,ACVR1,CA9,LOC101927027,KIF3C,LINC01050,ITIH5,ECHS1,LOC102723654,BAZ2B,TEDC2,ADH1C,COL3A1,LIN9,SPRED3,IKZF2,RAVER1,LOC105377928,CCDC87,ANKRD35,LOC100128059,ITGA3,COL10A1,NKAIN3,NEDD1,CEP72,HOXC11,LINC02538,LINC01615,FYCO1,LOC105371767,LOC107984425,LOC105370593,FBN2,TRIP10
772,HENMT1,RAD54L,MB21D2,PIF1,DOPEY2,EFHD1,HDAC5,MMP27,RPA3,HOXC11,CENPN,TUBA1B,NUP155,FAM221A,LOC105378132,LTC4S,LRFN4,COL4A5,MEOX2,SLC24A2,MRGBP,ORC1,CCDC86,TSPOAP1,HOXB7,SLC16A7,MAD2L2,APBA2,PRICKLE4,SPTBN4,HEBP2,PEBP4,WNT2,SERPINB6,SPP1,LOC112268430,LHX2,HPRT1,LOC112267894,RGN,ENAH,ITGA3,CEBPB-AS1,DSCC1,LAMP3,SLC20A1,TRAM2,NT5DC4,RPLP0P2,SFRP5,UCN2,SPRED3,FCER1A,CD34,TMEFF2,SLC20A1,LINC01615,ITGA3,LOC105378132,DSCC1,LLPH-AS1,TPD52L1,LOC105373270,SPRED3,ODF2,LINC01415,RSRC1,RBSN,LLPH-AS1,LOC107985253,TIMELESS,LOC105374735,CRYM,ODF2,LOC105369736,NCBP2,ACOT7,LOC105373579,LOC102724542,RPL29,LOC105374735,LOC105374009,PGAP3,KNSTRN,KHDC1,CEP135,PPL,RBSN,LOC105379252,MPP7,ONECUT2,SPRY4,NBAT1,ERCC6L,FAM221A,IGF2BP1,CAMLG,LINC01315,CRYBG3,CDON
773,LINC00377,DEPDC1B,LOC107986603,CDH22,ANKLE2,HEATR6,ACTL6A,CASP5,LOC105377199,ALDH6A1,ACVR1,ENDOU,MTERF4,KLF15,LYVE1,LOC105371856,ENAH,GPR176,APBA2,NREP,CLDN11,MAOB,TEDC2,PMEPA1,TCF3,HOPX,LOC105374026,PUS1,LOC105370593,SCEL,CYP2J2,LCLAT1,CAPN5,ACSM5,ZNF662,DEPTOR,SLC37A1,C5orf66-AS1,XAF1,TRPV6,PBX1,LPIN1,LOC105375721,SORBS2,LOC105379050,LOC105371119,LINC02154,MOGAT1,LOC105372130,MEIS1,SPRY4,E2F1,UTY,LOC105376600,FMO2,ABL2,RPL14,LOC729291,LPCAT1,LOC105370593,FAP,COL12A1,NRXN1,LOC107986780,SLC6A1,LINC01050,NRM,CMSS1,CCNB2,FADS1,KIF20A,FADS1,LCLAT1,LOC101060400,MMS22L,MAZ,AMZ1,ITGA6,TNC,HDAC11,BAZ2B,DLGAP5,DIAPH3,CDK1,DDAH2,LOC107984128,SLC35C1,DLEU7-AS1,AIF1L,PRKAR2A,LOC105374995,CCL11,AES,LOC105371856,LOC100128770,SPNS1,LOC105377911,RPL14,PGR,RAET1K
774,SH2D5,ALDH2,LSM12,BUB1B,TCF3,LOC107986195,MCM4,LPIN1,CASP5,GINS1,ACOT7,RPS4Y1,RAP1B,HEMK1,WASHC5,MKRN2OS,GPRASP1,LTC4S,EFHD1,ABLIM1,IL34,MAPRE1,GPM6A,FADS1,PCBD2,SOX4,IKZF2,ULK3,LOC101928152,PDHB,DOCK9,HPGD,SH2D5,SPC24,XRCC2,RHCG,CA5B,SLC25A21,BICD1,RAG1,XPNPEP2,LOC105371856,CENPN,ASAP1,TEDC2,PRC1,FZD6,EPOP,ANGPTL5,CEP72,FAT1,FJX1,STK39,CEBPB-AS1,SPRY4,LINC00908,CTSG,P3H4,CNNM2,CENPN,LRRC8D,ADAMTS14,PPEF1,CXCL13,ANK2,CDH3,BUB1B,LINC00551,ALKBH7,AASS,ACVR1,TOP2A,CACNB4,TCAIM,SERPINE1,ATAD5,METTL24,LOC101927283,GINS1,AASS,NDUFS7,LRRTM1,FAM180B,ABL2,ARSF,LINC01315,RPS25,KIF3C,NR2F2-AS1,LOC105373098,MRGBP,LAMB3,S100A14,STK32A-AS1,EFCC1,SNAI2,COL27A1,MEOX2,TTK,ATOH8
775,MET,GBP6,OBP2A,LOC101928819,LOC105371767,TRPM3,FAM71C,TCF3,FAM221A,LOC107984425,SUMF1,ASAH1,LOC105373270,RPL15,LINC00844,N4BP3,LOC107984428,COL4A1,TCEA3,NUF2,C17orf53,IQCJ-SCHIP1,CYBRD1,SLC25A23,NUF2,AASS,GINS1,ART4,FHL5,ALKBH7,LOC729291,SPRY4,PGR,ZNF662,LOC105373579,ZNF469,ADH1C,TMC7,C16orf89,UBE2T,MMS22L,ORC1,LOC105378030,CEP72,TIMP4,CHST2,TOR1A,C6,CIDEA,LOC105374056,C15orf59,TTTY14,TBC1D31,PPAT,AES,ALG3,CCDC86,STK39,CDCA3,COL5A2,BRCA1,TANC2,TNFRSF12A,NRIP3,RBM20,JADE1,LINC01416,LOC107986022,DHRS2,PDHB,TNFRSF9,CXCL5,FGD4,SERPINB6,MTMR10,COL1A1,PDE2A,EN1,LOC105371401,PPFIA1,NRADDP,GDF10,BAZ2B,ANKRD35,LAMP3,PCK1,GALNT16,LOC105371401,LOC101060400,IQGAP3,COL1A1,LOC105379050,HSP90AA1,LOC105375730,CCM2,ABL2,RUNX1,HIF3A,ADGRD1,JADE1
776,LINC00908,KNSTRN,TRIO,GPR176,TUSC7,NREP,UAP1L1,LOC105371753,MYH9,KRT222,LINC00460,LINC01615,MKI67,CYP4B1,GINS1,CHPT1,BUB1B,NRIP3,RPS25,LOC105374009,TCEA3,RPL34,DMXL1,RANBP1,ABCD3,ENAH,MSN,ABLIM1,ARHGAP6,LOC105369301,TGFB1,PBX1,ADAM17,LINC02156,CEBPB-AS1,PHYHD1,TNFRSF12A,MOGAT1,ART4,FMNL3,ADGRB3,STIP1,MCM5,ERF,CACNB4,LOC105374056,CGAS,LNX1,RASL12,LOC105378030,ASAP3,BIRC5,RAB31,LOC105374009,PEG3,IFI16,CDKN3,IQCJ-SCHIP1,SLC16A6,SYTL4,ATP5MG,ADGRB3,C6,LINC02042,MTERF4,ONECUT2,DYM,YWHAH,KRT32,ADGRB3,PAEP,ZNF114,MAGI3,IL1RN,CCNG1,SSTR1,LOC105375247,COL4A6,FOXP3,RGN,NMI,LEPR,LOC105371822,APOD,EDN3,SSTR1,SLC19A1,METTL1,FADS1,CALCOCO2,SH3PXD2B,NRIP3,ACOT7,MCM6,DEPTOR,XRN2,FAM49B,LOC105372255,IQGAP3,DSCC1
777,KHDC1L,TSPYL1,PI15,CENPN,FZD6,PPFIA1,ZNF662,RELT,C6,LOC107985665,XRCC2,IFI30,FANCI,CASC9,ANKRD20A9P,DELE1,DERL1,PPT1,ALG3,ADAM17,SLC16A7,ATP5F1A,SLC16A1,LOC101060400,DLEU7-AS1,SHISA3,CDC25C,CENPF,IBSP,METTL24,HAP1,EFHD1,LOC101928140,ADGRE2,SCEL,HOXB7,CDCA3,FCER1A,NBAT1,HMGCLL1,ITIH5,MINPP1,CRY2,LOC105369736,SCRN1,RPA3,SLC19A1,CEP135,GPR84,LOC107987345,CPXM1,FLNA,ATAD5,PEG3,LOC101928819,RTKN,EPB41L4A-AS2,PID1,LOC102724542,RSRC1,AURKB,CCM2,LOC112267857,LOC107984611,LRP8,SLC24A2,LOC105377199,CSGALNACT2,CDK4,SLC25A23,VPS13D,TAF2,TRAK1,PART1,RPL15,NKAIN3,GABRR2,LOC105370997,LOC102724949,NSUN2,FAM95B1,LOC107986022,CAST,ITGA3,MCM6,LINC01050,ASAP1-IT1,SEC14L5,XPNPEP2,FOXD2-AS1,SMARCA2,ODF2,LOC105373579,CCT5,LOC105375821,USP19,FCGR3A,DSPP,NBAT1,TCP11L2
